CountryName,CountryCode,RegionName,RegionCode,CityName,CityCode,Jurisdiction,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,M1_Wildcard,M1_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200203,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200204,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200205,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200207,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200208,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200209,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200210,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200211,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200212,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200213,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200214,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200215,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200216,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200217,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200218,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200219,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200220,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200221,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200222,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200223,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200224,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200225,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200226,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200227,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200228,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200229,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200301,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,"The Public Health Laboratory (PHL) started testing March 1, with 2,762 total patients tested between March 1st and March 18th, indicating a limited testing policy in the state. https://web.archive.org/web/20200803114151/https://dps.mn.gov/divisions/ooc/news-releases/Pages/minnesota-state-agencies-coordinate-covid-19-response.aspx",0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200302,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200303,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200304,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,1,1,,1,,0,,,,,,,,0,0,8.33,8.33,13.1,13.1,8.33,8.33,9.85,9.85,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200305,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,2,1,"Minnesota Department of Health shares first information post on Coronavirus, start of a campaign including videos, Social media posts, and the like. Hence, coded as 2G.; https://www.facebook.com/mnhealth/photos/a.715967571783036/2832914723421633 (Waybackmachine unavailable) http://archive.vn/BINz1",1,"The Minnesota Department of Health (MDH) has confirmed Minnesota’s first presumptive case of novel coronavirus, COVID-19 on March 6th.The case is an older adult resident of Ramsey County who recently traveled on a cruise ship with a known COVID-19 case. The patient began to develop symptoms on Feb. 25 and sought health care on March 5th. Samples were collected from the person and sent to the MDH Public Health Laboratory for testing today. The test was found positive earlier today. Therefore, some form of testing policy was in place March 5th.  https://web.archive.org/web/20200803112701/https://www.health.state.mn.us/news/pressrel/2020/covid19030620.html",0,,,,,,,,0,0,13.89,13.89,17.86,17.86,12.18,12.18,14.39,14.39,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200306,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,2,1,,1,,1,"The Minnesota Department of Health (MDH) has confirmed Minnesota’s first presumptive case of novel coronavirus, COVID-19, health officials announced today. MDH is working with Ramsey County Public Health and health care partners to identify and contact all those who may have come in contact with the infected person. These people will be asked to isolate themselves for 14 days from their exposure and will be monitored for fever and respiratory symptoms.  Since the press release mentions contact tracing efforts, but a number of cases in the following days include positive cases with unknown sources for community spread, coded as 1 for the closest fit.  https://web.archive.org/web/20200803112701/https://www.health.state.mn.us/news/pressrel/2020/covid19030620.html",,,,,,,1,0,13.89,13.89,17.86,17.86,16.03,16.03,18.94,18.94,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200307,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,2,1,,1,,1,,,,,,,,1,0,13.89,13.89,17.86,17.86,16.03,16.03,18.94,18.94,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200308,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,2,1,,1,,1,,,,,,,,1,0,13.89,13.89,17.86,17.86,16.03,16.03,18.94,18.94,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200309,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,2,1,,1,,1,,,,,,,,2,0,13.89,13.89,17.86,17.86,16.03,16.03,18.94,18.94,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200310,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,2,1,,1,,1,,20889000,"Today, Governor Tim Walz signed S.F. 3813 into law. The bill authorizes nearly $21 million in state investment for a public health response to the coronavirus outbreak. The funds will be added to the existing $4.6 million in Minnesota’s public health response contingency account for a total of approximately $25 million to support disease investigation, monitor the outbreak, provide public information, coordinate statewide response activities, and conduct laboratory analysis. https://web.archive.org/web/20200803014504/https://mn.gov/governor/covid-19/news/?id=1055-422524  http://archive.today/EuCu0",,,,,2,0,13.89,13.89,17.86,17.86,16.03,16.03,18.94,18.94,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200311,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,2,1,,1,"March 11th guidance on MDH website:Clinicians should use their judgment to determine if a patient has signs and symptoms compatible with COVID-19 and whether the patient should be tested. Most patients with COVID-19 have developed fever and/or symptoms of acute respiratory illness (e.g., cough, difficulty breathing). Patients with underlying co-morbidities are at higher risk for severe illness and mortality. Clinicians are strongly encouraged to test for other causes of respiratory illness, including infections such as influenza prior to testing for SARS-CoV.  https://web.archive.org/web/20200311145412/https://www.health.state.mn.us/diseases/coronavirus/hcp/eval.html  ",1,,,,,,,,5,0,13.89,13.89,17.86,17.86,16.03,16.03,18.94,18.94,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200312,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,0,,,0,,,,,,2,1,,1,"[ST. PAUL, MN] – Yesterday, Governor Tim Walz sent a letter to Vice President Mike Pence asking the federal government to increase Minnesota’s access to COVID-19 testing kits, and all the reagents and supplies needed to conduct those tests, to a minimum of 15,000 tests per month. This letter was a follow-up to the Governor’s request on a March 12 phone call with the Vice President. “We have been forced to ration the number of tests performed at our public health lab,” continues the letter. “I call upon you to help ensure we appropriately prevent and mitigate the spread of the COVID-19 pandemic.” https://web.archive.org/web/20200803115849/https://mn.gov/governor/covid-19/news/?id=1055-423066",1,,,,,,,,9,0,13.89,13.89,17.86,17.86,16.03,16.03,18.94,18.94,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200313,0,,,0,,,1,1,"On March 13, Governor Tim Waltz announced the peacetime emergency and recommended the cancelation of all public events of more than 250 people. innesota Department of Health Commissioner Jan Malcolm today issued a number of community mitigation strategies, which Governor Walz advises and urges Minnesotans to follow, including:  Cancel or postpone large events in excess of 250 people gathered together; Ensure space for social distancing of six feet per person at smaller events and gatherings (less than 250 people); and Limit gatherings with participants at high risk for severe disease to less than 10 people. https://web.archive.org/web/20200711211940/https://minnesota.cbslocal.com/2020/03/13/coronavirus-in-minnesota-gov-walz-declares-peacetime-emergency/  http://archive.today/hwiME",2,1,"On March 13, Governor Tim Waltz announced the peacetime emergency and recommended the cancelation of all public events of more than 250 people. Although this is only a """"recommendation"""" or """"guideline,"""" it effectively allowed authorities throughout Minnesota to not approve events with more than 250 people and to step in if such events took place. Therefore 2G is maintained as coding. https://web.archive.org/web/20200711211940/https://minnesota.cbslocal.com/2020/03/13/coronavirus-in-minnesota-gov-walz-declares-peacetime-emergency/  http://archive.today/hwiME",0,,,1,1,"In announcing a state of ermegeny, Gov. Tim Walz noted that those most at risk of suffering serious complications from COVID-19 are now being advised to stay at home, avoid gatherings and avoid travel. Those highest at risk of coronavirus tend to be those aged over 65, or those with underlying health issues such as heart problems, diabetes, asthma, and COPD.  https://web.archive.org/web/20200804010109/https://www.health.state.mn.us/news/pressrel/2020/covid031320.html https://web.archive.org/web/20200804005857/https://bringmethenews.com/minnesota-news/coronavirus-at-risk-minnesotans-told-to-stay-home-large-events-canceled",1,1,"In announcing a state of ermegeny, Gov. Tim Walz noted that those most at risk of suffering serious complications from COVID-19 are now being advised to stay at home, avoid gatherings and *avoid travel*. Those highest at risk of coronavirus tend to be those aged over 65, or those with underlying health issues such as heart problems, diabetes, asthma, and COPD.  https://web.archive.org/web/20200804010109/https://www.health.state.mn.us/news/pressrel/2020/covid031320.html https://web.archive.org/web/20200804005857/https://bringmethenews.com/minnesota-news/coronavirus-at-risk-minnesotans-told-to-stay-home-large-events-canceled",1,,0,,,0,,,,,,2,1,,1,,1,,,,,,,,14,0,34.26,34.26,36.9,36.9,30.13,30.13,35.61,35.61,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200314,0,,,0,,,1,1,,2,1,,0,,,1,1,,1,1,,1,,0,,,0,,,,,,2,1,,1,,1,,,,,,,,21,0,34.26,34.26,36.9,36.9,30.13,30.13,35.61,35.61,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200315,0,,,0,,,2,0,"On March 14, St. Paul Mayor Melvin Carter declared a State of Local Emergency. In accordance with guidance issued today by the CDC, the City of Saint Paul will not issue new permits that involve gatherings of 50 or more people. http://archive.vn/t6hPX",2,1,,0,,,1,1,,1,1,,1,,0,,,0,,,,,,2,1,,1,,1,,,,,,,,21,0,37.04,37.04,36.9,36.9,32.05,32.05,37.88,37.88,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200316,0,,,0,,,2,0,,2,1,,0,,,1,1,,1,1,,1,,0,,,0,,,,,,2,1,,1,,1,,,,,,,"The Minnesota Legislature began to scale back operations as the State House and Senate started meeting on an on-call basis. For future meetings, they will be meeting in locations that allow for 6 feet between representatives. See link https://web.archive.org/web/20200604172526/https://minnesota.cbslocal.com/2020/03/16/coronavirus-in-minnesota-legislature-scales-back-amid-spread-of-covid-19/",53,0,37.04,37.04,36.9,36.9,32.05,32.05,37.88,37.88,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200317,0,,,2,1,"Governor Tim Walz on March 16th signed Executive Order 20-04 to order the temporary closure of Minnesota restaurants and bars to dine-in customers. He also ordered the temporary closure of other places of public accommodation and amusement, including theaters, museums, fitness centers, and community clubs. Order takes effect March 17. https://web.archive.org/web/20200803114655/https://mn.gov/governor/assets/2020_03_16_EO_20_04_Bars_Restaurants_tcm1055-423380.pdf https://web.archive.org/web/20200803114932/https://mn.gov/governor/covid-19/news/?id=1055-423485",2,1,"Governor Tim Walz on March 16th signed Executive Order 20-04 to order the temporary closure of other places of public accommodation and amusement, including theaters, museums, fitness centers, and community clubs. Since this effectively bans most public events outside of religious gatherings, coded as 2G.  https://web.archive.org/web/20200803114655/https://mn.gov/governor/assets/2020_03_16_EO_20_04_Bars_Restaurants_tcm1055-423380.pdf  https://web.archive.org/web/20200803114932/https://mn.gov/governor/covid-19/news/?id=1055-423485",2,1,"Governor Tim Walz on March 16th signed Executive Order 20-04 to order the temporary closure of other places of public accommodation and amusement, including theaters, museums, fitness centers, and community clubs. Since this effectively bans most public events outside of religious gatherings, coded as 2G. https://web.archive.org/web/20200803114655/https://mn.gov/governor/assets/2020_03_16_EO_20_04_Bars_Restaurants_tcm1055-423380.pdf https://web.archive.org/web/20200803114932/https://mn.gov/governor/covid-19/news/?id=1055-423485",0,,,1,1,,1,1,,1,,0,,,0,,,,,,2,1,,1,"The Minnesota Department of Health (MDH) today announced that due to a national shortage of COVID-19 laboratory testing materials, the state is forced to make adjustments to its testing criteria to focus on the highest priority specimens, including hospitalized patients. Health care workers and those in congregate living settings such as long-term care will also be given high priority. https://web.archive.org/web/20200728232311/https://www.health.state.mn.us/news/pressrel/2020/covid031720.html",1,,200000000,"Governor Tim Walz today signed Ch. 70 S.F. 4334 into law, allocating $200 million toward an emergency and long-term grant program to respond to the needs of health care and long-term care facilities during the COVID-19 pandemic.  http://archive.today/ewNyc",,,,"On March 17, the Minnesota Department of Health announced that due to a national shortage of COVID-19 laboratory testing materials, the state is forced to make adjustments to its testing criteria to focus on the highest priority specimens, including hospitalized patients. Health care workers and those in congregate living settings such as long-term care will also be given high priority see link https://web.archive.org/web/20200710182312/https://www.health.state.mn.us/news/pressrel/2020/covid031720.html",59,0,47.22,47.22,52.38,52.38,39.1,39.1,46.21,46.21,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200318,3,1,"On March 15, Governor Walz authorized the temporary closing of all public K-12 schools from March 18 until at least March 27. Since universities such as the University of Minnesota (which extended its spring break to two weeks, ending March 18, at which time classes will resume through online instruction) shuttered in-person teaching as well, rated as 3G.   https://web.archive.org/web/20200804000937/https://mn.gov/governor/assets/EO%2020-02%20Final_tcm1055-423084%20%281%29_tcm1055-423779.pdf https://web.archive.org/web/20200729003525/https://www.mprnews.org/story/2020/03/11/u-of-m-suspends-campus-classes-moving-instruction-online-over-covid19-fears",2,1,"Governor Tim Walz today signed Executive Order 20-08, clarifying the types of businesses and places of public accommodation subject to closure per Executive Order 20-04. The executive order clarifies that the closure order applies to salons, barbershops, and other similar establishments. Gymnasiums, fitness centers, recreation centers, indoor sports facilities, indoor exercise facilities, exercise studios,  tanning establishments, body art establishments, tattoo parlors, piercing parlors, businesses offering massage therapy or similar body work, spas, salons, nail salons, cosmetology salons, esthetician salons, advanced practice esthetician salons, eyelash salons, and barber shops. This includes, but is not limited to, all salons and shops licensed by the Minnesota Board of Cosmetologist Examiners and the Minnesota Board of Barber Examiners. https://web.archive.org/web/20200803120651/https://mn.gov/governor/covid-19/news/?id=1055-423786 ",2,1,All public events were canceled starting March 18 upon Governor Waltz's order.    https://web.archive.org/web/20200713202028/https://www.mprnews.org/story/2020/03/16/walz-order-shifts-bars-eateries-to-takeout-only-to-stem-covid19-spread,2,1,,0,,,1,1,,1,1,,1,,0,,,0,,,,,,2,1,"Beginning on March 18, the State Emergency Operations Center (SEOC) that was activated following Gov. Tim Walz's March 13 executive order begins daily briefings and coordinates a concerted response by all public agencies, including public information campaigns by different departments. Therefore, this is coded as the start date for 2G. https://web.archive.org/web/20200803114151/https://dps.mn.gov/divisions/ooc/news-releases/Pages/minnesota-state-agencies-coordinate-covid-19-response.aspx https://web.archive.org/web/20200601012541/https://dps.mn.gov/divisions/hsem/seoc/Pages/news-releases.aspx",1,,1,,,,,,,,77,0,58.33,58.33,66.67,66.67,46.79,46.79,55.3,55.3,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200319,3,1,,2,1,,2,1,,2,1,,0,,,1,1,,1,1,,1,,0,,,0,,,,,,2,1,,1,,1,,,,,,,"On March 19, Governor Walz Ordered health care providers to postpone elective surgeries and procedures to prioritize COVID-19 Response see link https://web.archive.org/web/20200710174111/https://www.mprnews.org/story/2020/03/19/latest-on-covid19-in-minnesota",89,0,58.33,58.33,66.67,66.67,46.79,46.79,55.3,55.3,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200320,3,1,,2,1,,2,1,,2,1,,0,,,1,1,,1,1,,1,,0,,,0,,,,,,2,1,,1,,1,,,,,,,"On March 20, Governor Walz today signed three Executive Orders (20-10, 20-11 and 20-12) to further strengthen Minnesota’s response to the COVID-19 pandemic. These executive orders banned price gouging in the state and ensure that critical services continue for our state’s most vulnerable.    Executive Order 20-10 prohibits price gouging during the peacetime emergency, responding to reports of essential goods necessary for the health, safety, and welfare of the public being sold at excessive and prohibitive prices. This prohibition took effect on Saturday, March 21, 2020, at 5:00 p.m. Individuals found to be in violation are subject to investigation and enforcement by the Attorney General’s office. This executive order brings Minnesota, which does not have a statute on price gouging, in line with most other states in the United States.     Executive Order 20-11 authorized the Commissioner of the Minnesota Department of Human Services (DHS) to seek federal authority to temporarily waive or modify certain requirements for federal programs, including but not limited to the Minnesota Family Investment Program, Medical Assistance, and MinnesotaCare, to ensure these programs continue providing necessary support to Minnesota families during the COVID-19 pandemic.    Executive Order 20-12 allows DHS to temporarily issue waivers or modifications to state requirements to ensure that their services can be delivered to Minnesotans safely and without undue delay, protecting vulnerable Minnesotans and those who care for them. DHS provides health care coverage, programs, and services for over 1 million Minnesotans, including groups likely to be significantly impacted by COVID-19 such as older adults, individuals who have disabilities, families with children, and individuals with mental illness.  See Permalink for all three executive orders: http://mn.gov/governor/covid-19/news/index.jsp?id=1055-424173  All three of these orders were subject to approval by the Executive Council and will have the full force and effect of law upon approval. See link https://web.archive.org/web/20200711093459/https://minnesota.cbslocal.com/2020/03/20/coronavirus-in-mn-gov-walz-signs-3-executive-orders-banning-price-gouging-ensuring-services-continue-for-vulnerable/",113,0,58.33,58.33,66.67,66.67,46.79,46.79,55.3,55.3,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200321,3,1,,2,1,,2,1,,2,1,,0,,,1,1,,1,1,,1,,0,,"On March 21, small businesses in Minnesota received federal support during COVID-19 Pandemic. The U.S. Small Business Administration (SBA) Economic Injury Disaster Loan program provided small businesses with working capital loans of up to $2 million to small businesses to help overcome the temporary loss of revenue they are experiencing during the pandemic. See link https://web.archive.org/web/20200711094842/https://minnesota.cbslocal.com/2020/03/21/coronavirus-in-minnesota-gov-walz-announces-mn-small-businesses-to-receive-federal-support/    Recoded as a 0 as this is federally supported",0,,,,,,2,1,,1,,1,,,,,,,"On March 21, Governor Walz signed an Executive Order (20-13) to facilitate the delivery of personal protective equipment in Minnesota. The order authorized the Minnesota National Guard to provide assistance during the COVID-19 peacetime emergency. This Executive Order helped address the critically low supply of PPE in Minnesota’s hospitals and health care facilities, as well as the delivery delays from the federal government’s Strategic National Stockpile. https://web.archive.org/web/20200711100118/https://minnesota.cbslocal.com/2020/03/21/gov-walz-signs-order-for-national-guard-to-help-deliver-personal-protective-equipment/",134,1,58.33,58.33,66.67,66.67,46.79,46.79,55.3,55.3,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200322,3,1,,2,1,,2,1,,2,1,,0,,,1,1,,1,1,,1,,0,,,0,,,,,,2,1,,1,,1,,,,,,,,167,1,58.33,58.33,66.67,66.67,46.79,46.79,55.3,55.3,0,0
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200323,3,1,,2,1,,2,1,,2,1,,0,,,1,1,,1,1,,1,,0,,,1,"Providing housing stability for Minnesota families at a time of financial uncertainty, Governor Walz signed Executive Order 20-14 to suspend eviction proceedings during the COVID-19 peacetime emergency. Loss of housing is catastrophic at any time, and during the COVID-19 pandemic, this loss endangers the health and well-being of all Minnesotans. While this order clarifies that tenants who can continue to pay rent during the peacetime emergency should continue to do so, landlords and financial institutions cannot begin eviction proceedings that would remove tenants from stable housing.    http://archive.vn/K8guX  http://archive.vn/ksg4U",,,,,2,1,,1,,1,,,,,,,"Governor Tim Walz and MNsure announced a 30-day special enrollment period (SEP) for qualified individuals who are currently without insurance in response to the potential growth of COVID-19 cases. This SEP, which began on Monday, March 23, and ran through April 21. It was meant to allow uninsured individuals 30 days to enroll in health insurance coverage through MNsure.org see link http://mn.gov/governor/news/index.jsp?id=1055-424211",234,1,58.33,58.33,66.67,66.67,50.64,50.64,55.3,55.3,25,25
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200324,3,1,,2,1,,2,1,,2,1,,0,,,1,1,,1,1,,1,,0,,,1,,,,,,2,1,,1,,1,,,,,,,,261,1,58.33,58.33,66.67,66.67,50.64,50.64,55.3,55.3,25,25
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200325,3,1,Emergency Executive Order 20-19 extends closure period announced in Executive Order 20-02 to May 4. http://archive.vn/TVYwZ https://mn.gov/governor/assets/2a.%20EO%2020-19%20FINAL%20SIGNED%20Filed_tcm1055-425019.pdf (Waybackmachine unavailable),2,1,,2,1,,2,1,,0,,,1,1,,1,1,,1,,0,,,1,,,,,,2,1,,1,,1,,,,,,,,286,1,58.33,58.33,66.67,66.67,50.64,50.64,55.3,55.3,25,25
United States,USA,Minnesota,US_MN,,,STATE_ALL,20200326,3,1,,2,1,,2,1,,2,1,,0,,,1,1,,1,1,,1,,0,,,1,,0,,0,,2,1,,1,,1,,,,,,,,344,2,58.33,58.33,66.67,66.67,50.64,50.64,55.3,55.3,25,25
